IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
2,Puerto de montevideo,5,Maritimo - Fluvial,2023-09-15,15963,2023-09-19,15967,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,3,Taxi - Bus,4,1,690.5,0.0,52.43,131.08,113.77,0.0,0.0,524.3,0.0,125.91,125.91
17,Melo - Aceguá,2,Terrestre Auto,2017-09-08,13765,2017-09-12,13769,1,Uruguay,30,Lavalleja,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",2.0,Primaria completa,20,Brasil,6,Vivienda Familiares / Amigos,17,Melo - Aceguá,2,Terrestre Auto,0,Sin Datos,4,3,415.08,0.0,111.0,0.0,41.62,124.87,0.0,137.59,0.0,112.19,336.58
4,Chuy,2,Terrestre Auto,2023-09-13,15961,2023-09-23,15971,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,2,Terrestre Auto,1,Auto propio,10,3,375.49,0.0,175.29,0.0,54.22,0.0,0.0,104.58,41.4,127.63,382.88
7,Fray Bentos,2,Terrestre Auto,2017-09-08,13765,2017-09-13,13770,1,Uruguay,11,Saqn Jose,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,0,Sin Datos,5,3,700.0,270.0,98.17,0.0,46.95,150.0,0.0,75.12,59.76,90.02,270.07
3,Aeropuerto de Carrasco,1,Aereo,2019-09-02,14489,2019-09-04,14491,1,Uruguay,20,Canelones,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,2,1,550.0,126.0,120.0,138.0,81.38,0.0,0.0,128.3,94.33,258.63,258.63
1,Colonia,5,Maritimo - Fluvial,2023-10-31,16009,2023-11-03,16012,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,350.0,50.0,95.48,100.0,104.52,0.0,0.0,100.0,0.0,373.01,746.03
10,Salto,2,Terrestre Auto,2018-03-13,13951,2018-03-23,13961,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,10,Salto,2,Terrestre Auto,1,Auto propio,10,2,2054.61,700.0,300.0,0.0,250.09,200.0,0.0,100.0,504.52,245.68,491.36
1,Colonia,5,Maritimo - Fluvial,2024-05-11,16202,2024-05-18,16209,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,7,1,100.0,0.0,36.91,0.0,38.73,0.0,0.0,24.36,0.0,176.08,176.08
1,Colonia,5,Maritimo - Fluvial,2024-05-31,16222,2024-06-03,16225,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,6,1800.0,942.63,857.37,0.0,0.0,0.0,0.0,0.0,0.0,127.13,762.75
1,Colonia,5,Maritimo - Fluvial,2025-06-10,16597,2025-06-13,16600,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,25,Trabajador dependiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,1,300.0,108.96,96.19,0.0,94.85,0.0,0.0,0.0,0.0,278.31,278.31
7,Fray Bentos,3,Terrestre Bus,2017-12-07,13855,2017-12-11,13859,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,9,Desconocido / Sin Datos,7.0,Otros,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,4,2,132.76,0.0,61.6,187.6,0.0,0.0,0.0,71.17,0.0,94.23,188.45
10,Salto,2,Terrestre Auto,2019-08-09,14465,2019-08-15,14471,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,10,Salto,3,Terrestre Bus,3,Taxi - Bus,6,2,1658.27,208.9,265.88,372.7,438.13,75.97,0.0,170.92,498.48,195.1,390.2
3,Aeropuerto de Carrasco,1,Aereo,2024-04-24,16185,2024-05-02,16193,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,3,533.5,197.09,140.23,486.25,57.19,0.0,0.0,104.58,34.42,260.54,781.62
7,Fray Bentos,3,Terrestre Bus,2017-01-05,13519,2017-01-13,13527,1,Uruguay,13,Soriano,2,Visita familiares / amigos,3,Estudiante,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,8,1,350.5,0.0,175.25,0.0,0.0,105.15,0.0,0.0,70.1,128.81,128.81
1,Colonia,5,Maritimo - Fluvial,2019-12-14,14592,2019-12-21,14599,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,7,2,72.04,44.78,27.26,0.0,0.0,0.0,0.0,0.0,0.0,248.49,496.98
1,Colonia,5,Maritimo - Fluvial,2024-08-01,16284,2024-08-08,16291,1,Uruguay,52,Cerro Largo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,7,2,2000.0,578.99,524.91,0.0,549.68,0.0,0.0,346.41,0.0,253.56,507.12
3,Aeropuerto de Carrasco,1,Aereo,2017-08-05,13731,2017-08-11,13737,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,6,1,667.0,245.52,135.04,133.0,73.66,0.0,0.0,114.58,98.21,125.41,125.41
16,Bella Unión,2,Terrestre Auto,2025-07-16,16633,2025-07-25,16642,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,20,Brasil,30,Vivienda arrendada X plataforma,16,Bella Unión,2,Terrestre Auto,1,Auto propio,9,2,2000.0,610.54,500.0,0.0,60.0,400.0,30.0,275.21,124.25,123.92,247.84
15,Artigas,2,Terrestre Auto,2022-10-29,15642,2022-11-02,15646,1,Uruguay,51,Artigas,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,20,Brasil,6,Vivienda Familiares / Amigos,15,Artigas,2,Terrestre Auto,1,Auto propio,4,4,377.39,0.0,88.06,0.0,62.9,0.0,0.0,195.68,30.76,382.64,1530.57
3,Aeropuerto de Carrasco,1,Aereo,2024-04-02,16163,2024-04-09,16170,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,1064.42,540.0,189.42,660.0,0.0,185.0,0.0,150.0,0.0,285.78,571.55
1,Colonia,5,Maritimo - Fluvial,2022-05-27,15487,2022-05-28,15488,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,1,1,150.0,20.06,18.65,0.0,24.17,0.0,0.0,87.12,0.0,449.77,449.77
7,Fray Bentos,2,Terrestre Auto,2023-03-07,15771,2023-03-16,15780,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,9,2,1000.0,330.0,90.38,0.0,60.0,200.0,0.0,200.0,119.62,269.26,538.51
3,Aeropuerto de Carrasco,1,Aereo,2017-10-22,13809,2017-10-30,13817,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",9,Desconocido / Sin Datos,4.0,Secundaria completa,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,8,2,1665.85,996.0,200.0,204.0,96.87,200.0,0.0,150.0,22.99,106.1,212.2
7,Fray Bentos,2,Terrestre Auto,2023-03-08,15772,2023-03-13,15777,10,Argentina,12,Rio Negro,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,2,1191.34,271.59,253.91,0.0,299.81,131.44,0.0,234.59,0.0,119.16,238.31
1,Colonia,5,Maritimo - Fluvial,2020-03-06,14675,2020-03-08,14677,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,2,300.0,122.26,74.39,238.84,103.35,0.0,0.0,0.0,0.0,337.96,675.91
7,Fray Bentos,3,Terrestre Bus,2020-01-16,14625,2020-01-20,14629,1,Uruguay,13,Soriano,2,Visita familiares / amigos,2,Ama de casa,4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,4,2,400.0,0.0,183.48,122.04,0.0,0.0,0.0,216.52,0.0,193.45,386.91
10,Salto,2,Terrestre Auto,2019-01-15,14259,2019-01-16,14260,1,Uruguay,60,Salto,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,1,1,170.0,55.0,38.0,0.0,25.0,0.0,0.0,0.0,52.0,244.33,244.33
7,Fray Bentos,2,Terrestre Auto,2018-06-10,14040,2018-06-13,14043,1,Uruguay,13,Soriano,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,1,570.94,200.0,69.48,0.0,50.0,0.0,0.0,120.0,131.46,102.02,102.02
1,Colonia,5,Maritimo - Fluvial,2019-08-29,14485,2019-09-02,14489,10,Argentina,20,Canelones,2,Visita familiares / amigos,2,Ama de casa,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,1,400.0,0.0,103.25,0.0,0.0,0.0,0.0,120.12,176.63,320.52,320.52
8,Paysandú,2,Terrestre Auto,2022-08-01,15553,2022-08-03,15555,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,3,247.16,0.0,74.15,0.0,37.07,0.0,0.0,85.58,50.36,1270.6,3811.8
3,Aeropuerto de Carrasco,1,Aereo,2018-03-26,13964,2018-04-02,13971,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,2,1629.68,687.22,203.62,1512.8,50.91,0.0,160.0,502.48,25.45,151.6,303.21
1,Colonia,5,Maritimo - Fluvial,2019-07-12,14437,2019-07-15,14440,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,3,1500.0,366.13,206.27,365.45,344.03,203.92,57.51,322.14,0.0,398.34,1195.03
3,Aeropuerto de Carrasco,1,Aereo,2019-11-16,14564,2019-11-26,14574,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,60,Asia del Este y Pacifico,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,10,1,4000.0,1313.57,444.77,4233.13,1120.83,0.0,0.0,0.0,1120.83,230.98,230.98
3,Aeropuerto de Carrasco,1,Aereo,2019-05-16,14380,2019-05-24,14388,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,8,2,1654.0,1024.54,303.57,2196.0,75.89,0.0,0.0,250.0,0.0,231.95,463.89
8,Paysandú,2,Terrestre Auto,2024-06-18,16240,2024-06-18,16240,1,Uruguay,61,Paysandu,10,Compras,25,Trabajador dependiente,,,10,Argentina,31,Ninguno,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,63.67,0.0,11.34,0.0,0.0,0.0,0.0,52.33,0.0,394.49,788.98
16,Bella Unión,2,Terrestre Auto,2024-02-11,16112,2024-02-13,16114,1,Uruguay,51,Artigas,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,16,Bella Unión,2,Terrestre Auto,1,Auto propio,2,2,301.62,0.0,70.12,0.0,22.35,0.0,0.0,209.15,0.0,277.22,554.45
15,Artigas,2,Terrestre Auto,2017-02-12,13557,2017-02-21,13566,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",4,Rentista,4.0,Secundaria completa,20,Brasil,1,Hotel,15,Artigas,2,Terrestre Auto,0,Sin Datos,9,2,3000.0,1351.27,350.0,0.0,200.0,400.0,0.0,542.82,155.92,88.59,177.17
10,Salto,2,Terrestre Auto,2017-10-10,13797,2017-10-12,13799,1,Uruguay,60,Salto,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,227.73,51.58,30.85,0.0,20.28,0.0,0.0,64.36,60.65,206.18,412.37
1,Colonia,5,Maritimo - Fluvial,2017-07-05,13700,2017-07-11,13706,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,6,2,1062.0,432.0,276.0,58.0,132.0,0.0,0.0,138.0,84.0,163.53,327.07
10,Salto,2,Terrestre Auto,2022-02-24,15395,2022-03-03,15402,1,Uruguay,43,Tacuarembo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,7,3,426.11,0.0,213.05,0.0,82.85,0.0,0.0,40.69,89.51,98.0,293.99
7,Fray Bentos,2,Terrestre Auto,2022-12-23,15697,2022-12-27,15701,10,Argentina,12,Rio Negro,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,4,1,380.85,0.0,253.9,0.0,101.56,0.0,0.0,0.0,25.39,79.35,78.43
3,Aeropuerto de Carrasco,1,Aereo,2022-07-04,15525,2022-07-24,15545,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,2,Auto alquilado,20,3,4000.0,816.53,765.97,0.0,477.21,0.0,0.0,1940.3,0.0,472.98,1418.95
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-12-14,16419,2024-12-17,16422,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,6,Otros,3,2,400.0,121.74,109.56,0.0,0.0,0.0,0.0,168.7,0.0,1545.0,3090.0
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-09-09,13766,2017-09-12,13769,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,3,2,522.0,234.0,138.0,0.0,66.0,0.0,0.0,0.0,84.0,136.34,272.69
8,Paysandú,2,Terrestre Auto,2024-12-07,16412,2024-12-13,16418,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",26,Profesional independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,2,600.0,0.0,160.53,0.0,163.74,69.25,0.0,0.0,206.47,1104.48,2208.96
3,Aeropuerto de Carrasco,1,Aereo,2018-10-16,14168,2018-10-28,14180,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,12,2,2891.02,831.32,346.32,1830.0,61.58,121.02,0.0,1500.0,30.79,240.23,480.46
7,Fray Bentos,3,Terrestre Bus,2017-07-12,13707,2017-07-19,13714,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,7,2,1216.0,504.0,322.0,24.0,154.0,0.0,0.0,138.0,98.0,79.92,159.85
3,Aeropuerto de Carrasco,1,Aereo,2017-05-11,13645,2017-05-16,13650,1,Uruguay,31,Maldonado,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,31,Chile,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,5,1,900.0,300.0,150.0,300.0,296.05,0.0,0.0,0.0,153.95,131.68,131.68
4,Chuy,3,Terrestre Bus,2020-01-19,14628,2020-01-25,14634,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",19,Trabajador sin especializacion,4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,4,Chuy,3,Terrestre Bus,3,Taxi - Bus,6,2,706.85,0.0,201.84,447.4,43.18,269.59,0.0,192.23,0.0,146.59,293.18
10,Salto,2,Terrestre Auto,2023-10-09,15987,2023-10-13,15991,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,2,1012.18,217.68,203.13,0.0,225.35,131.44,0.0,234.59,0.0,504.47,1008.95
10,Salto,2,Terrestre Auto,2023-11-08,16017,2023-11-12,16021,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,10,Salto,2,Terrestre Auto,1,Auto propio,4,3,900.0,300.0,101.63,0.0,111.25,65.76,0.0,200.0,121.36,394.5,1183.5
10,Salto,2,Terrestre Auto,2017-10-06,13793,2017-10-09,13796,1,Uruguay,51,Artigas,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,2,270.99,67.77,40.53,0.0,26.65,0.0,0.0,56.37,79.68,206.18,412.37
10,Salto,2,Terrestre Auto,2018-11-18,14201,2018-11-29,14212,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,11,2,500.0,0.0,258.0,0.0,129.28,0.0,0.0,112.72,0.0,243.65,487.3
3,Aeropuerto de Carrasco,1,Aereo,2017-08-05,13731,2017-08-14,13740,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",6.0,Terciaria completa,60,Asia del Este y Pacifico,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,9,1,2700.0,1718.18,613.64,2800.0,368.18,0.0,0.0,0.0,0.0,125.41,125.41
13,Rivera,2,Terrestre Auto,2022-12-05,15679,2022-12-10,15684,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,5,3,500.0,172.23,148.18,0.0,0.0,0.0,0.0,179.59,0.0,77.68,233.04
10,Salto,2,Terrestre Auto,2024-08-06,16289,2024-08-08,16291,1,Uruguay,60,Salto,10,Compras,24,Trabajador Independiente,,,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,333.35,56.01,50.78,0.0,53.18,0.0,0.0,117.29,56.08,271.78,543.55
7,Fray Bentos,2,Terrestre Auto,2025-07-05,16622,2025-07-11,16628,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,30,Vivienda arrendada X plataforma,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,4,2571.67,500.0,400.0,0.0,606.17,250.0,0.0,150.0,665.5,108.7,434.78
13,Rivera,2,Terrestre Auto,2019-11-29,14577,2019-12-02,14580,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,3,2,239.46,0.0,83.42,0.0,0.0,0.0,0.0,156.04,0.0,52.53,105.05
7,Fray Bentos,2,Terrestre Auto,2024-02-28,16129,2024-03-06,16136,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",99,Otros,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,7,2,1568.02,350.0,200.0,0.0,377.97,80.0,0.0,150.0,410.05,297.73,595.46
13,Rivera,2,Terrestre Auto,2024-05-18,16209,2024-05-21,16212,1,Uruguay,53,Rivera,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,13,Rivera,2,Terrestre Auto,1,Auto propio,3,3,259.63,0.0,103.85,0.0,38.94,0.0,0.0,104.0,12.84,36.45,109.36
7,Fray Bentos,3,Terrestre Bus,2017-09-16,13773,2017-09-20,13777,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,2,872.0,312.0,184.0,32.0,88.0,0.0,0.0,176.0,112.0,90.02,180.04
8,Paysandú,2,Terrestre Auto,2019-10-28,14545,2019-10-30,14547,1,Uruguay,61,Paysandu,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,400.0,110.0,51.9,0.0,50.0,46.06,0.0,100.0,42.04,294.69,589.37
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-03-31,13604,2017-04-05,13609,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,5,2,750.0,0.0,235.6,0.0,0.0,0.0,0.0,170.81,343.59,157.33,314.66
7,Fray Bentos,2,Terrestre Auto,2024-05-25,16216,2024-05-27,16218,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,2,2,181.74,0.0,90.87,0.0,46.73,0.0,0.0,29.17,14.96,177.57,355.13
3,Aeropuerto de Carrasco,1,Aereo,2017-06-23,13688,2017-06-27,13692,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,12,"Director, gerente",6.0,Terciaria completa,32,Resto Sud America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,4,1,500.0,187.5,279.17,0.0,33.33,0.0,0.0,0.0,0.0,113.24,113.24
13,Rivera,2,Terrestre Auto,2020-02-05,14645,2020-02-12,14652,1,Uruguay,40,Durazno,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,20,Brasil,5,Vivienda Arrendada,13,Rivera,2,Terrestre Auto,1,Auto propio,7,2,1246.23,210.0,400.0,0.0,258.0,130.0,0.0,192.23,56.0,112.12,224.23
18,Río Branco,2,Terrestre Auto,2023-08-14,15931,2023-08-21,15938,1,Uruguay,20,Canelones,2,Visita familiares / amigos,11,"Patron, Com, Ind, Prod Agrop",7.0,Otros,20,Brasil,6,Vivienda Familiares / Amigos,18,Río Branco,2,Terrestre Auto,1,Auto propio,7,2,700.0,0.0,195.95,0.0,58.61,200.0,0.0,200.0,45.44,387.62,775.24
3,Aeropuerto de Carrasco,1,Aereo,2023-02-10,15746,2023-02-17,15753,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,7,2,4400.0,371.53,401.56,1990.79,225.69,653.73,0.0,2747.49,0.0,230.8,461.61
3,Aeropuerto de Carrasco,1,Aereo,2024-03-17,16147,2024-04-06,16167,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,1,"Jubilado, Pensionista",,,40,Europa,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,20,1,2054.39,0.0,1213.75,1400.0,0.0,0.0,0.0,840.65,0.0,285.78,285.78
